id,Price_euros
181,2111.5366
708,765.74524
862,321.21445
1064,1449.4801
702,1052.5607
585,1361.8322
195,2913.4385
463,505.52365
14,3224.8794
621,1983.7886
1259,1378.1228
551,698.04474
358,299.85266
610,597.7937
880,330.4837
655,1588.3826
630,393.46054
483,1995.3042
115,1544.9434
297,1817.8776
1162,1926.5314
666,1916.6029
1278,2211.0127
777,1404.8202
521,1881.0886
93,1151.8254
260,860.68756
733,512.7261
908,1139.2627
797,533.37164
71,1289.9601
60,1250.7467
608,1990.7295
82,282.68906
540,516.3957
761,1575.0687
473,822.87805
183,646.066
186,3178.87
846,561.8378
901,661.03754
912,793.1677
27,755.2821
1127,1855.7694
858,970.9301
958,1819.0017
771,416.84796
930,3640.6494
807,285.81537
618,1341.6448
250,984.41907
334,839.6921
180,970.36865
886,337.76126
394,1234.3846
659,643.40985
764,818.42664
428,263.60342
1231,1425.3923
865,1024.1498
1286,1235.0795
635,1108.8159
143,619.10223
376,1159.5505
1032,1234.4001
1057,1352.895
1089,632.7025
87,2383.3643
1072,570.85376
211,2094.0452
1003,952.13666
889,2802.549
1066,1585.022
1225,1175.3627
146,1264.9868
1044,1449.4431
1105,865.8113
59,486.9516
251,1064.9845
954,1044.0228
948,308.76028
887,1096.8214
369,1645.3976
1148,766.54486
1062,1055.6145
1135,1379.8961
1180,2144.961
620,421.26102
304,1461.265
1048,541.56726
157,621.74255
1128,421.67645
714,1024.1498
993,1134.017
689,1987.2675
443,503.15173
673,2137.5068
975,1093.1956
391,1072.4459
810,626.0533
32,444.24606
724,337.98923
287,1525.6218
857,995.5707
1087,821.0497
386,807.50745
649,1074.0287
1247,619.45874
279,1376.7299
1176,1383.5195
1125,1210.6235
286,982.9232
937,381.46307
508,694.88855
88,1057.877
446,1398.8292
336,850.24005
779,1013.6628
224,709.42285
834,1867.0461
238,497.3599
582,1410.911
726,1033.3599
462,1474.521
863,318.654
987,1444.7145
1118,2120.9958
1151,1797.0475
736,1803.9835
957,1041.1406
502,1322.2782
811,1300.0509
898,383.70956
802,1580.7737
265,780.12415
1081,690.0693
104,306.42877
675,2428.3057
1209,1229.1682
1004,534.7822
29,808.3778
432,1932.4418
684,1939.3977
240,980.37756
237,2712.5508
152,1153.4199
725,1027.9138
97,468.93515
1155,1554.9733
746,1408.3408
1143,846.20325
592,738.2978
479,1412.6577
1098,471.94327
903,1032.3639
936,1198.414
539,2678.5808
653,478.8218
310,476.5402
892,1016.4661
338,2306.2908
705,666.2985
273,1445.1166
758,2433.9514
1080,2144.6055
1073,2500.2297
480,1375.9749
1267,1716.39
545,807.50745
153,408.80783
573,2336.5293
1150,2877.8462
949,2674.4011
160,732.365
537,1883.5786
1102,1379.6671
833,1028.2935
513,1198.1404
1202,2796.5913
76,2133.4902
514,526.9657
133,2118.8445
1251,401.8395
806,479.24063
1021,613.5746
206,1896.0366
870,1383.1649
179,968.23334
706,525.77374
416,1762.9319
534,1421.361
989,1014.04004
316,985.0862
507,1866.7047
817,401.31705
776,1752.5331
831,1941.999
1229,675.91034
295,1792.5663
660,1467.6799
612,899.25226
529,2050.9104
114,984.9741
492,2639.3252
226,1027.1685
695,380.52365
751,679.52295
644,528.60223
1185,931.55756
917,2116.2437
527,780.1855
854,587.1667
182,1674.3464
346,878.2104
90,396.2791
468,1318.9696
1147,591.7467
1061,1312.5381
1156,1083.8682
496,725.8906
312,2446.1035
822,1025.1613
337,1561.227
835,1253.9922
255,852.3455
364,1254.1221
944,2374.434
1266,610.2073
505,528.9716
350,568.7021
800,801.42694
567,999.8423
1242,2153.7476
905,975.3724
587,1913.0902
922,815.641
259,1497.1464
1248,965.27673
641,291.8971
128,524.85187
215,2476.9841
756,452.43686
1054,932.94183
651,1086.6147
86,1511.7346
1037,1477.4612
1299,1200.2223
1109,2623.0947
679,606.7911
1099,1595.5233
6,1723.4818
1163,1112.5717
516,1912.9768
1115,1364.5114
977,1841.0094
910,1126.9803
962,446.30252
264,1218.3
83,1221.5652
1295,1229.4215
158,1212.2688
487,790.79004
765,605.01105
445,588.85333
617,2016.3888
727,1046.0498
108,1589.9286
918,1694.3162
991,1139.8123
81,1561.5476
122,730.0605
383,591.7467
951,1015.07227
75,1290.3733
421,1290.4525
145,382.56393
8,1473.0828
175,592.65344
1123,2513.2144
927,629.1262
875,2140.2517
1029,1265.1069
1265,807.7654
1033,458.77554
663,288.80362
184,462.70227
896,1510.6132
688,449.37405
984,548.56934
744,1503.2184
38,633.3284
1227,1434.3662
605,1312.5381
1246,1898.5918
77,1916.4382
1252,540.252
920,889.109
805,873.8499
397,1032.0997
231,903.488
1104,781.43823
1204,1217.6279
1217,1018.4592
149,1518.364
461,661.03754
21,1899.7202
357,1416.8706
780,2058.9673
343,501.7299
737,330.52478
845,903.15454
173,1251.6233
781,705.7818
1164,297.85492
819,325.69537
277,730.21344
674,1511.1901
1279,2048.9373
1255,2140.13
1240,917.681
41,1507.649
719,1388.0103
298,2001.7625
935,1778.5907
826,933.8113
278,1415.8218
477,1464.7537
542,330.52478
151,647.6034
900,380.52365
1124,1006.717
1216,287.2822
459,924.91223
584,367.41162
294,584.93097
1076,603.2125
91,1775.8474
632,1240.7642
1117,358.51212
457,1118.2441
326,560.8274
925,2439.099
398,338.85114
940,1565.0767
363,926.1759
906,470.69998
820,652.44275
1020,1253.9313
556,2085.0835
384,1500.5636
885,925.48615
1285,1284.4077
438,473.87772
837,1923.4619
979,1027.8982
548,540.15454
170,691.32153
62,1682.4854
309,709.3871
816,1739.5884
22,261.31128
285,2485.6516
668,566.5879
417,1357.1842
685,1349.8553
1049,639.1378
440,604.3959
299,1425.7958
1188,680.5313
552,386.62622
586,482.59027
783,1423.6708
1070,691.32153
1210,878.6508
1014,315.79767
501,1320.4601
140,1106.5347
235,466.60455
317,669.91785
861,928.80133
257,1140.0222
1200,406.45074
371,1123.77
1112,314.4359
419,2057.7532
385,628.7277
1281,851.2138
524,1499.4191
1015,556.60016
1236,332.42407
1036,1172.6642
