id,Price_euros
181,2374.977810911939
708,1699.2747085839408
862,334.9123779551778
1064,1411.4920025312547
702,1162.433274951937
585,1578.9667675261549
195,2565.646837687347
463,496.37806522383767
14,6256.1783011684065
621,1602.9782517266813
1259,1490.1535410684774
551,537.1734928956342
358,482.22877322231284
610,688.7489765338514
880,481.6306500636556
655,1159.3623946778605
630,684.8393582671422
483,1498.6590217434139
115,1390.3282193700004
297,1744.5824475655315
1162,1989.8116807079143
666,1180.460142794066
1278,1666.0337429302406
777,1185.7236953282304
521,1657.8278437746594
93,233.10219458989673
260,949.6489376756792
733,365.709793612763
908,1069.757925668067
797,517.6190900655429
71,1203.81026981072
60,1029.1186061652816
608,1581.8037894162069
82,479.49655079796884
540,576.1343629256999
761,1523.481118245731
473,793.5120658110245
183,545.0984126962599
186,3503.848709955754
846,1124.827902138823
901,574.3616811009198
912,937.1993532549601
27,1445.3617310457012
1127,1871.337228565585
858,1152.5801832840552
958,1690.0359584033802
771,534.052983298968
930,3599.231101235714
807,290.41261134704604
618,1668.1068741739166
250,1097.1697722830213
334,679.4305678521979
180,980.6953494612187
886,420.91333144459634
394,1191.0320324548015
659,547.9785968877407
764,886.5972371285171
428,369.05821014151593
1231,1123.1975630071452
865,1280.2233998234462
1286,1395.0176021293357
635,1299.0375661106598
143,804.4255406245154
376,1162.1600350417834
1032,1159.6095868383593
1057,1465.515778593058
1089,570.8367983816112
87,1886.8124356485653
1072,638.2147434908882
211,2344.33228194023
1003,1001.637483444907
889,2703.943220576044
1066,1957.377380309541
1225,1071.3345289104739
146,1124.4508236000395
1044,1126.7900311701155
1105,927.5055942850523
59,531.8530245259157
251,1105.4504211925018
954,990.0785240706881
948,247.33865238513306
887,1789.1797263596773
369,1279.8828120256671
1148,597.8214718396318
1062,1575.8458447660803
1135,1567.806856898351
1180,2240.5371266816132
620,441.4838076202059
304,2594.419319370565
1048,585.557080935275
157,572.5233840062026
1128,433.44347496676505
714,1280.2233998234462
993,1103.3942045702427
689,2234.735289979365
443,632.2991531919259
673,1635.7741785722415
975,999.6063238305348
391,1119.9334327117292
810,825.2457062146046
32,676.6305398817744
724,479.4167694634278
287,1543.161982001548
857,1084.9965319325834
1087,832.0297849597445
386,1347.8834318847134
649,1165.1479642450358
1247,620.2788306914092
279,1409.118595880541
1176,1451.7074472821512
1125,913.3166006941635
286,791.7648268684459
937,331.07307310980093
508,476.9504107916301
88,1053.899211057687
446,1471.7487562777528
336,828.5135549570098
779,956.3695323158801
224,882.4869377182204
834,1596.632247232376
238,604.3257615343352
582,1232.9492513159657
726,1044.194111654779
462,1926.5456059593673
863,294.34242585294817
987,1546.9543348266156
1118,1839.444016730575
1151,1957.534708040328
736,1810.847397256809
957,1003.7669667481041
502,1065.8141901560753
811,1093.6936211124657
898,247.1635747963488
802,1525.3923191307385
265,594.7578777467313
1081,474.9424834630014
104,267.78118222370006
675,2434.9678795250875
1209,1296.6701594295723
1004,521.2891194118132
29,896.800728104492
432,1940.871720116609
684,2127.5395321265987
240,1104.0401237421265
237,3258.9536696440427
152,1010.34062018757
725,1030.9047320906843
97,659.3314486396462
1155,1215.7566812693844
746,2609.4086353224684
1143,806.6051404622281
592,683.9112409661143
479,1705.9404972179134
1098,707.9405007823964
903,1154.9236610721553
936,1071.0637108953435
539,2679.058986283716
653,487.5819591606955
310,450.60526339418766
892,1135.571571147625
338,2871.6935317276984
705,557.2367808963328
273,1200.2356089340442
758,2903.371188056846
1080,1923.6662985483372
1073,2136.346640740382
480,1427.3949538210468
1267,2048.3370969305197
545,1347.8834318847134
153,573.1143048643743
573,2415.773435088873
1150,2658.998637845384
949,2379.403821257725
160,841.3463328922095
537,2519.675501120646
1102,1471.2668354499922
833,728.6445660179204
513,1248.291201429126
1202,2633.482302257872
76,1754.1886015102475
514,590.5134728540513
133,1980.6997566473779
1251,504.6811398020195
806,491.0083102185506
1021,847.3834501880075
206,1349.5315327007177
870,1097.3969185703252
179,880.1038882333316
706,608.0734694928414
416,1736.0592056041328
534,1629.844607001039
989,869.4804609986077
316,939.724961969918
507,2188.8554533155684
817,511.1742046354466
776,1649.568865999023
831,1899.6953349329322
1229,800.9492964740435
295,1530.7199461489654
660,1536.6903074533786
612,948.3442532237818
529,1367.0986314180152
114,854.9911016681357
492,2182.5226017875902
226,1302.7460048750181
695,366.3764869217273
751,437.56061232767524
644,503.01899523625366
1185,843.9497746367249
917,2107.9981654192206
527,855.4784538347726
854,685.6345147729594
182,1688.7499664794655
346,1027.705865956603
90,444.2197786981142
468,1157.5338031538145
1147,665.5268990961058
1061,1249.5697587384202
1156,1117.3523155696464
496,609.196639732359
312,2539.5580380460287
822,1123.9488889956242
337,1800.368781646713
835,828.5959783490987
255,837.2629324231416
364,1499.5508802872312
944,2155.8189777255334
1266,816.722399265658
505,742.2451445729478
350,644.9230284849078
800,733.5158330932717
567,1220.9805750807684
1242,1916.1585781903157
905,1264.4061430620868
587,1433.643459035393
922,829.8560496225064
259,1469.4291015427525
1248,790.4051969346295
641,-19.417331301867932
128,562.4806423320806
215,1732.7385421503761
756,552.7293063912459
1054,795.2136584524553
651,1221.3128059984522
86,2059.5772025120204
1037,1210.7653647878576
1299,1063.5465212871534
1109,1866.2722872790516
679,784.479662097486
1099,1488.1245343673738
6,1571.9367064341193
1163,1134.3218056040266
516,1752.1775361392913
1115,1060.2627468852206
977,1761.6620459575754
910,1115.6660333193022
962,284.8254294406865
264,821.1057343200653
83,1046.237788501123
1295,863.2365691681526
158,1211.4226346121104
487,884.6034992508837
765,754.4441393910815
445,653.6660977052827
617,1739.044440703758
727,1094.9136064376542
108,1840.17204616719
918,1622.0139591466518
991,1157.875749018889
81,1547.9807717727463
122,776.5710210401545
383,665.5268990961058
951,1078.7032021868017
75,1366.4946421679267
421,1399.6858179955095
145,264.3837607297357
8,1076.1779986280983
175,585.1227799157493
1123,2023.493356678028
927,561.3923860133302
875,3744.4942236604593
1029,1335.7069063418746
1265,1048.2388178811889
1033,241.50786739379572
663,323.4250808262725
184,669.9423783782124
896,1241.5199139543524
688,666.6043436019243
984,796.6826707578955
744,1100.2988590428272
38,639.0812204633867
1227,1370.4765810954498
605,1249.5697587384202
1246,2102.707379518505
77,2304.3885572806084
1252,719.5683409223534
920,916.5978979548787
805,879.8021044254
397,1187.7059927761475
231,717.4516436717197
1104,719.0791051882218
1204,1168.680228129991
1217,1146.6479114631722
149,1710.9819477066385
461,574.3616811009198
21,1789.5070484988653
357,1782.6007713800975
780,1850.398742618787
343,455.92450445902546
737,391.57926473170784
845,853.1189768906445
173,1211.6492400042519
781,673.5252456950964
1164,266.0173083420269
819,562.3918444820387
277,551.7152125816065
674,1488.6509705497313
1279,2599.8155154166316
1255,1867.1237628019312
1240,755.6116116246823
41,1568.9704423815272
719,1745.5999147232399
298,1965.603342667902
935,2128.315563557016
826,1114.9642947791185
278,1449.0696303498903
477,2119.9720868133354
542,388.0909722609291
151,735.468080983326
900,366.3764869217273
1124,1077.1930029787818
1216,288.2305585028447
459,955.1255153179904
584,397.14170319180823
294,742.5909423426851
1076,840.0781472012061
91,1921.7924365951603
632,1266.5415679974162
1117,466.16721465018014
457,1032.923235633619
326,670.7557427888651
925,2366.10067341143
398,369.7368587710803
940,1166.5363692035585
363,797.1369640253718
906,677.2616633666141
820,783.2985407799691
1020,1309.5034205915604
556,1513.3670110908934
384,1162.4181114690286
885,922.5448760866485
1285,1176.6221689371987
438,501.2878930377201
837,1424.4059029843065
979,1080.2794795050816
548,610.2800024720195
170,588.5996392684779
62,1874.027085573721
309,596.2536594654612
816,1470.5416103112184
22,150.53511170655975
285,2283.5745288713906
668,730.1374628333713
417,1223.7347124525663
685,1977.5528241353345
1049,798.2361019012822
440,551.9829601552191
299,1754.3302606867735
1188,696.7923597077067
552,560.4542200125225
586,300.65787022542577
783,1207.943094613413
1070,588.5996392684779
1210,1161.2342908688609
1014,480.96768464950156
501,1428.9588511269583
140,1145.813035706191
235,533.9088903034909
317,548.9907572128988
861,1021.0146752601704
257,1202.1218478901646
1200,448.09026506711245
371,1188.3881217264534
1112,278.72943390658156
419,1975.395527743562
385,840.9071748195925
1281,1000.7671569686831
524,1923.1007891732063
1015,413.30663533288464
1236,84.42905417113275
1036,1336.3402226987885
